run_id,configuration,model,node_count,target_tp,draft_tp,speculative_tokens,concurrency,repeat,request_id,prompt_id,started_at_utc,status_code,success,error,prompt_tokens,completion_tokens,ttft_s,latency_s,decode_s,request_output_tok_s
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q14,1,2026-09-13T21:36:28.202272+00:00,200,True,,64,200,1.624426,24.04558,22.421154,8.317537
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q52,7,2026-09-13T21:36:28.205232+00:00,200,True,,64,200,1.619268,24.042675,22.423407,8.318542
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q15,2,2026-09-13T21:36:28.198232+00:00,200,True,,64,200,1.625729,24.050079,22.42435,8.315981
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q53,0,2026-09-13T21:36:28.197354+00:00,200,True,,65,200,1.628953,24.051131,22.422178,8.315617
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q59,6,2026-09-13T21:36:28.212707+00:00,200,True,,67,200,1.614794,24.035901,22.421107,8.320886
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q27,6,2026-09-13T21:36:28.195618+00:00,200,True,,67,200,1.629725,24.053341,22.423616,8.314853
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q45,0,2026-09-13T21:36:28.204603+00:00,200,True,,65,200,1.621586,24.044468,22.422882,8.317922
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q24,3,2026-09-13T21:36:28.195518+00:00,200,True,,63,200,1.628338,24.053746,22.425408,8.314713
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q55,2,2026-09-13T21:36:28.200795+00:00,200,True,,64,200,1.623499,24.04869,22.425192,8.316461
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q57,4,2026-09-13T21:36:28.201007+00:00,200,True,,64,200,1.624464,24.048544,22.424081,8.316512
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q38,1,2026-09-13T21:36:28.211401+00:00,200,True,,64,200,1.612971,24.038215,22.425243,8.320085
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q50,5,2026-09-13T21:36:28.197238+00:00,200,True,,72,200,1.626287,24.052442,22.426156,8.315164
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q18,5,2026-09-13T21:36:28.195054+00:00,200,True,,72,200,1.632622,24.054711,22.422089,8.31438
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q20,7,2026-09-13T21:36:28.198324+00:00,200,True,,64,200,1.627747,24.051489,22.423742,8.315493
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q8,3,2026-09-13T21:36:28.201882+00:00,200,True,,63,200,1.622532,24.047993,22.425461,8.316702
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q26,5,2026-09-13T21:36:28.214409+00:00,200,True,,72,200,1.61171,24.035756,22.424046,8.320937
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q30,1,2026-09-13T21:36:28.203198+00:00,200,True,,64,200,1.622673,24.047041,22.424368,8.317032
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q42,5,2026-09-13T21:36:28.220846+00:00,200,True,,72,200,1.6036,24.029477,22.425877,8.323111
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q46,1,2026-09-13T21:36:28.197026+00:00,200,True,,64,200,1.627531,24.053361,22.425829,8.314846
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q9,4,2026-09-13T21:36:28.197808+00:00,200,True,,64,200,1.626967,24.052737,22.425771,8.315062
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q34,5,2026-09-13T21:36:28.195941+00:00,200,True,,72,200,1.628792,24.054665,22.425873,8.314396
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q36,7,2026-09-13T21:36:28.196232+00:00,200,True,,64,200,1.630837,24.054465,22.423628,8.314465
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q32,3,2026-09-13T21:36:28.198789+00:00,200,True,,63,200,1.626411,24.051997,22.425586,8.315318
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q54,1,2026-09-13T21:36:28.200266+00:00,200,True,,64,200,1.623504,24.050605,22.4271,8.315799
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q33,4,2026-09-13T21:36:28.210859+00:00,200,True,,64,200,1.614409,24.040111,22.425702,8.319429
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q3,6,2026-09-13T21:36:28.192981+00:00,200,True,,67,200,1.631679,24.05819,22.42651,8.313177
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q25,4,2026-09-13T21:36:28.195467+00:00,200,True,,64,200,1.631701,24.055834,22.424133,8.313991
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q58,5,2026-09-13T21:36:28.209137+00:00,200,True,,72,200,1.61423,24.042236,22.428005,8.318694
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q44,7,2026-09-13T21:36:28.208410+00:00,200,True,,64,200,1.617361,24.043231,22.42587,8.31835
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q2,5,2026-09-13T21:36:28.192605+00:00,200,True,,72,200,1.632908,24.059108,22.4262,8.31286
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q29,0,2026-09-13T21:36:28.195839+00:00,200,True,,65,200,1.629529,24.055956,22.426427,8.313949
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q5,0,2026-09-13T21:36:28.193079+00:00,200,True,,65,200,1.632912,24.058797,22.425885,8.312968
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q13,0,2026-09-13T21:36:28.197893+00:00,200,True,,65,200,1.627158,24.054112,22.426954,8.314587
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q51,6,2026-09-13T21:36:28.200901+00:00,200,True,,67,200,1.625999,24.051183,22.425184,8.315599
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q17,4,2026-09-13T21:36:28.194148+00:00,200,True,,64,200,1.632186,24.058174,22.425988,8.313183
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q7,2,2026-09-13T21:36:28.193338+00:00,200,True,,64,200,1.63304,24.059067,22.426027,8.312874
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q19,6,2026-09-13T21:36:28.202661+00:00,200,True,,67,200,1.624582,24.04989,22.425308,8.316047
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q41,4,2026-09-13T21:36:28.199264+00:00,200,True,,64,200,1.62604,24.053416,22.427375,8.314827
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q31,2,2026-09-13T21:36:28.203311+00:00,200,True,,64,200,1.62183,24.049454,22.427624,8.316197
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q40,3,2026-09-13T21:36:28.196823+00:00,200,True,,63,200,1.62802,24.056116,22.428096,8.313894
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q37,0,2026-09-13T21:36:28.199099+00:00,200,True,,65,200,1.627181,24.053984,22.426803,8.314631
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,2,c60-r2-q35,6,2026-09-13T21:36:28.199000+00:00,200,True,,67,200,1.625246,24.054147,22.428901,8.314575
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q59,2,2026-09-13T21:36:52.272187+00:00,200,True,,64,200,0.168268,24.055873,23.887605,8.313978
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q29,4,2026-09-13T21:36:52.265729+00:00,200,True,,64,200,1.647218,24.173047,22.525829,8.273678
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q57,0,2026-09-13T21:36:52.280309+00:00,200,True,,65,200,1.635667,24.158844,22.523177,8.278542
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q24,7,2026-09-13T21:36:52.283373+00:00,200,True,,64,200,1.632685,24.156027,22.523342,8.279507
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q46,5,2026-09-13T21:36:52.288657+00:00,200,True,,72,200,1.625214,24.151012,22.525798,8.281226
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q26,1,2026-09-13T21:36:52.274139+00:00,200,True,,64,200,1.639917,24.165714,22.525797,8.276188
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q1,0,2026-09-13T21:36:52.262501+00:00,200,True,,65,200,1.652316,24.177552,22.525236,8.272136
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q47,6,2026-09-13T21:36:52.267358+00:00,200,True,,67,200,1.646235,24.172974,22.526739,8.273703
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q23,6,2026-09-13T21:36:52.265994+00:00,200,True,,67,200,1.649223,24.174423,22.5252,8.273207
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q14,5,2026-09-13T21:36:52.281461+00:00,200,True,,72,200,1.633553,24.159454,22.525901,8.278333
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q45,4,2026-09-13T21:36:52.275188+00:00,200,True,,64,200,1.640537,24.165869,22.525331,8.276135
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q43,2,2026-09-13T21:36:52.267163+00:00,200,True,,64,200,1.647434,24.17398,22.526545,8.273359
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q15,6,2026-09-13T21:36:52.277247+00:00,200,True,,67,200,1.635946,24.163948,22.528002,8.276793
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q6,5,2026-09-13T21:36:52.272953+00:00,200,True,,72,200,1.643949,24.168499,22.52455,8.275235
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q35,2,2026-09-13T21:36:52.270510+00:00,200,True,,64,200,1.64364,24.17146,22.52782,8.274221
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q42,1,2026-09-13T21:36:52.275399+00:00,200,True,,64,200,1.639468,24.166681,22.527213,8.275857
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q11,2,2026-09-13T21:36:52.263691+00:00,200,True,,64,200,1.649655,24.178539,22.528884,8.271798
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q52,3,2026-09-13T21:36:52.275674+00:00,200,True,,63,200,1.640896,24.166745,22.525849,8.275835
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q4,3,2026-09-13T21:36:52.281225+00:00,200,True,,63,200,1.633016,24.161278,22.528262,8.277708
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q40,7,2026-09-13T21:36:52.270837+00:00,200,True,,64,200,1.645821,24.171865,22.526044,8.274082
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q58,1,2026-09-13T21:36:52.272532+00:00,200,True,,64,200,1.643026,24.170648,22.527622,8.274499
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q37,4,2026-09-13T21:36:52.270725+00:00,200,True,,64,200,1.645367,24.172524,22.527156,8.273857
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q22,5,2026-09-13T21:36:52.279021+00:00,200,True,,72,200,1.634666,24.16443,22.529764,8.276628
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q60,3,2026-09-13T21:36:52.272635+00:00,200,True,,63,200,1.641172,24.171167,22.529995,8.274321
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q9,0,2026-09-13T21:36:52.277112+00:00,200,True,,65,200,1.639396,24.166872,22.527476,8.275792
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q51,2,2026-09-13T21:36:52.267274+00:00,200,True,,64,200,1.648853,24.176798,22.527944,8.272394
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q12,3,2026-09-13T21:36:52.264380+00:00,200,True,,63,200,1.651779,24.179893,22.528114,8.271335
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q8,7,2026-09-13T21:36:52.263080+00:00,200,True,,64,200,1.653713,24.181931,22.528218,8.270638
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q55,6,2026-09-13T21:36:52.276749+00:00,200,True,,67,200,1.639276,24.168421,22.529144,8.275261
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q2,1,2026-09-13T21:36:52.267790+00:00,200,True,,64,200,1.647599,24.177501,22.529902,8.272154
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q38,5,2026-09-13T21:36:52.279330+00:00,200,True,,72,200,1.635809,24.166102,22.530293,8.276055
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q53,4,2026-09-13T21:36:52.276847+00:00,200,True,,64,200,1.638229,24.168683,22.530453,8.275172
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q44,3,2026-09-13T21:36:52.275504+00:00,200,True,,63,200,1.639834,24.170101,22.530267,8.274686
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q49,0,2026-09-13T21:36:52.282550+00:00,200,True,,65,200,1.6342,24.163138,22.528938,8.277071
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q20,3,2026-09-13T21:36:52.265023+00:00,200,True,,63,200,1.650727,24.180776,22.530049,8.271033
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q13,4,2026-09-13T21:36:52.281323+00:00,200,True,,64,200,1.634989,24.164638,22.52965,8.276557
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q3,2,2026-09-13T21:36:52.284837+00:00,200,True,,64,200,1.632094,24.161203,22.529109,8.277734
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q36,3,2026-09-13T21:36:52.266656+00:00,200,True,,63,200,1.649774,24.179619,22.529845,8.271429
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q7,6,2026-09-13T21:36:52.269073+00:00,200,True,,67,200,1.64755,24.177283,22.529733,8.272228
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q28,3,2026-09-13T21:36:52.282289+00:00,200,True,,63,200,1.632009,24.164161,22.532152,8.27672
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q5,4,2026-09-13T21:36:52.269174+00:00,200,True,,64,200,1.646435,24.177548,22.531112,8.272138
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q56,7,2026-09-13T21:36:52.276227+00:00,200,True,,64,200,1.639972,24.170556,22.530584,8.27453
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q54,5,2026-09-13T21:36:52.286537+00:00,200,True,,72,200,1.63016,24.160333,22.530173,8.278032
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q19,2,2026-09-13T21:36:52.269881+00:00,200,True,,64,200,1.646485,24.177086,22.530601,8.272295
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q32,7,2026-09-13T21:36:52.270084+00:00,200,True,,64,200,1.64389,24.176984,22.533094,8.27233
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q50,1,2026-09-13T21:36:52.267435+00:00,200,True,,64,200,1.649042,24.179742,22.5307,8.271387
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q30,5,2026-09-13T21:36:52.269623+00:00,200,True,,72,200,1.644307,24.177643,22.533336,8.272105
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q10,1,2026-09-13T21:36:52.268539+00:00,200,True,,64,200,1.647144,24.178805,22.531661,8.271707
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q18,1,2026-09-13T21:36:52.264025+00:00,200,True,,64,200,1.649428,24.183405,22.533977,8.270134
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q21,4,2026-09-13T21:36:52.273927+00:00,200,True,,64,200,1.641031,24.173635,22.532605,8.273476
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q33,0,2026-09-13T21:36:52.274642+00:00,200,True,,65,200,1.641004,24.173013,22.532009,8.273689
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q39,6,2026-09-13T21:36:52.285576+00:00,200,True,,67,200,1.627697,24.162327,22.534631,8.277348
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q17,0,2026-09-13T21:36:52.269277+00:00,200,True,,65,200,1.643822,24.178738,22.534916,8.27173
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q34,1,2026-09-13T21:36:52.266294+00:00,200,True,,64,200,1.649648,24.181786,22.532138,8.270688
vanilla_qwen3.8_27b_tp4_no_spec_20260913T213109Z,vllm-0.20.1-vanilla-target-tp4,Qwen/Qwen3.8-27B,4,4,0,0,60,3,c60-r3-q48,7,2026-09-13T21:36:52.281131+00:00,200,True,,64,200,1.634771,24.166997,22.532226,8.275749
